sku_id,wishlist,cart,avg_rating,units_sold,returns,in_stock,label_action
GRO-09649,102,414,4.3,20,2,719,ORDER STOCK
FUR-09654,723,11,4.6,20,2,821,DISCOUNT
SKI-09655,940,317,1.7,20,2,155,ORDER STOCK
SKI-09657,70,30,2.3,20,2,954,ORDER STOCK
ELE-09659,618,13,3.4,20,2,785,NO CHANGE
SKI-09662,273,300,3.6,20,2,658,ORDER STOCK
FUR-09667,115,164,2.1,20,2,525,NO CHANGE
HOM-09668,915,149,3.5,20,2,818,ORDER STOCK
HOM-09673,667,461,2.7,20,2,843,DISCOUNT
FUR-09675,164,300,1.4,20,2,238,ORDER STOCK
APP-09680,702,44,4.7,20,2,398,DISCOUNT
HOM-09682,256,58,4.7,20,2,513,DISCOUNT
COS-09683,765,364,1.7,20,2,838,ORDER STOCK
CLO-09684,428,298,4.8,20,2,158,DISCOUNT
HOM-09686,453,416,1.7,20,2,474,NO CHANGE
GRO-09688,552,298,2.0,20,2,610,ORDER STOCK
HOM-09694,286,174,1.7,20,2,140,DISCOUNT
HOM-09695,167,391,2.3,20,2,226,NO CHANGE
CLO-09698,836,60,3.8,20,2,315,NO CHANGE
APP-09699,808,86,2.6,20,2,768,NO CHANGE
FUR-09702,732,33,1.9,20,2,824,ORDER STOCK
GRO-09703,529,80,5.0,20,2,153,ORDER STOCK
CLO-09705,768,294,2.9,20,2,159,NO CHANGE
ELE-09708,986,345,3.6,20,2,279,ORDER STOCK
APP-09709,132,262,1.6,20,2,437,NO CHANGE
FUR-09710,318,118,3.0,20,2,884,ORDER STOCK
CLO-09713,450,117,1.2,20,2,475,ORDER STOCK
SKI-09721,592,269,3.6,20,2,300,NO CHANGE
HOM-09723,40,236,4.8,20,2,184,DISCOUNT
ELE-09724,893,6,3.1,20,2,698,DISCOUNT
GRO-09725,211,490,2.9,20,2,52,DISCOUNT
ELE-09726,844,334,2.2,20,2,612,ORDER STOCK
GRO-09729,881,394,4.6,20,2,945,ORDER STOCK
HOM-09732,334,19,1.2,20,2,698,ORDER STOCK
FUR-09734,334,59,2.2,20,2,304,DISCOUNT
FUR-09737,417,409,4.8,20,2,79,NO CHANGE
COS-09738,213,144,3.2,20,2,413,NO CHANGE
FUR-09739,154,486,1.0,20,2,605,NO CHANGE
HOM-09740,611,105,4.4,20,2,364,NO CHANGE
CLO-09743,183,46,3.9,20,2,415,DISCOUNT
FUR-09744,302,483,4.6,20,2,591,NO CHANGE
APP-09745,176,14,3.4,20,2,405,NO CHANGE
COS-09748,943,116,1.5,20,2,435,DISCOUNT
GRO-09751,11,317,4.9,20,2,639,DISCOUNT
ELE-09754,502,427,2.1,20,2,747,NO CHANGE
APP-09759,481,489,3.2,20,2,589,ORDER STOCK
SKI-09762,294,16,3.5,20,2,624,ORDER STOCK
COS-09764,491,254,2.9,20,2,283,ORDER STOCK
FUR-09767,62,180,1.9,20,2,462,DISCOUNT
COS-09768,868,9,2.8,20,2,744,DISCOUNT
GRO-09770,846,99,4.2,20,2,132,NO CHANGE
ELE-09772,975,263,2.0,20,2,897,NO CHANGE
ELE-09775,143,270,2.4,20,2,794,DISCOUNT
COS-09779,276,49,3.0,20,2,836,ORDER STOCK
SKI-09780,628,50,3.0,20,2,994,ORDER STOCK
SKI-09782,176,184,3.7,20,2,998,NO CHANGE
COS-09786,31,449,3.8,20,2,986,DISCOUNT
SKI-09787,96,246,1.9,20,2,407,DISCOUNT
ELE-09791,569,378,4.5,20,2,670,DISCOUNT
GRO-09793,234,427,1.5,20,2,59,NO CHANGE
ELE-09794,798,474,2.7,20,2,219,NO CHANGE
ELE-09799,783,10,4.7,20,2,997,ORDER STOCK
APP-09802,864,130,1.9,20,2,421,ORDER STOCK
ELE-09803,617,22,3.8,20,2,178,DISCOUNT
COS-09804,355,138,3.7,20,2,251,NO CHANGE
GRO-09805,140,426,4.9,20,2,921,NO CHANGE
CLO-09807,99,435,2.4,20,2,294,ORDER STOCK
HOM-09808,537,489,3.7,20,2,145,DISCOUNT
FUR-09811,124,238,1.8,20,2,71,NO CHANGE
APP-09827,956,404,2.9,20,2,344,ORDER STOCK
CLO-09828,409,164,4.0,20,2,729,DISCOUNT
SKI-09829,778,482,3.2,20,2,875,DISCOUNT
FUR-09830,954,108,1.4,20,2,630,DISCOUNT
FUR-09831,120,222,4.5,20,2,195,DISCOUNT
COS-09832,170,386,2.0,20,2,940,DISCOUNT
HOM-09837,511,380,4.5,20,2,374,ORDER STOCK
FUR-09839,799,24,2.4,20,2,612,DISCOUNT
ELE-09840,119,492,3.9,20,2,674,NO CHANGE
ELE-09842,190,136,2.7,20,2,816,DISCOUNT
ELE-09843,813,200,4.9,20,2,990,NO CHANGE
FUR-09845,207,429,3.2,20,2,7,NO CHANGE
APP-09846,781,42,3.0,20,2,490,ORDER STOCK
CLO-09847,229,324,4.1,20,2,283,DISCOUNT
APP-09849,654,458,1.5,20,2,867,ORDER STOCK
CLO-09852,51,333,2.2,20,2,419,DISCOUNT
COS-09856,17,448,3.1,20,2,432,ORDER STOCK
SKI-09857,911,459,2.7,20,2,443,DISCOUNT
APP-09859,503,127,2.7,20,2,948,DISCOUNT
SKI-09862,211,303,3.6,20,2,721,ORDER STOCK
GRO-09872,647,252,2.5,20,2,528,ORDER STOCK
HOM-09877,146,436,4.1,20,2,366,DISCOUNT
GRO-09878,785,163,3.0,20,2,406,DISCOUNT
ELE-09881,513,278,2.4,20,2,750,NO CHANGE
HOM-09888,377,74,3.4,20,2,578,ORDER STOCK
GRO-09890,172,89,2.8,20,2,706,DISCOUNT
SKI-09894,790,257,3.9,20,2,655,ORDER STOCK
ELE-09898,970,297,4.9,20,2,248,DISCOUNT
HOM-09899,216,446,4.8,20,2,938,DISCOUNT
APP-09900,827,176,2.2,20,2,502,NO CHANGE
CLO-09903,405,324,1.6,20,2,808,ORDER STOCK
HOM-09906,881,371,2.1,20,2,528,ORDER STOCK
APP-09909,640,143,3.6,20,2,922,NO CHANGE
CLO-09912,529,273,4.0,20,2,804,DISCOUNT
ELE-09919,426,259,1.7,20,2,444,NO CHANGE
FUR-09920,332,448,1.7,20,2,531,ORDER STOCK
GRO-09921,499,414,2.1,20,2,508,ORDER STOCK
SKI-09926,536,218,3.3,20,2,547,NO CHANGE
SKI-09929,885,227,2.6,20,2,10,DISCOUNT
SKI-09930,329,429,3.7,20,2,774,DISCOUNT
HOM-09932,395,149,1.5,20,2,544,DISCOUNT
FUR-09933,522,369,4.7,20,2,264,NO CHANGE
ELE-09936,826,243,2.8,20,2,975,DISCOUNT
FUR-09937,105,375,4.2,20,2,294,ORDER STOCK
GRO-09938,835,28,3.8,20,2,686,ORDER STOCK
HOM-09949,887,296,1.1,20,2,933,NO CHANGE
GRO-09952,600,83,4.2,20,2,878,NO CHANGE
COS-09955,925,46,1.0,20,2,899,NO CHANGE
HOM-09956,203,30,3.2,20,2,409,ORDER STOCK
SKI-09958,684,306,4.5,20,2,104,ORDER STOCK
FUR-09960,520,293,1.4,20,2,575,ORDER STOCK
APP-09961,602,361,4.4,20,2,899,NO CHANGE
ELE-09962,329,422,3.7,20,2,302,ORDER STOCK
CLO-09966,593,470,2.4,20,2,582,DISCOUNT
APP-09975,759,24,4.1,20,2,317,NO CHANGE
HOM-09976,962,0,4.4,20,2,216,NO CHANGE
FUR-09977,846,81,4.5,20,2,7,DISCOUNT
ELE-09982,469,135,4.4,20,2,96,NO CHANGE
CLO-09986,676,108,2.6,20,2,349,ORDER STOCK
GRO-09987,175,222,4.5,20,2,984,ORDER STOCK
GRO-09988,394,33,1.1,20,2,89,DISCOUNT
FUR-09989,773,372,2.7,20,2,66,NO CHANGE
CLO-09993,75,447,3.4,20,2,896,DISCOUNT
CLO-09995,980,141,1.8,20,2,542,NO CHANGE
APP-09998,613,438,4.0,20,2,611,ORDER STOCK
CLO-09999,772,247,2.7,20,2,899,NO CHANGE
COS-10004,60,117,1.7,20,2,674,DISCOUNT
SKI-10006,506,329,4.7,20,2,649,DISCOUNT
APP-10008,238,21,4.5,20,2,837,DISCOUNT
APP-10009,374,190,2.1,20,2,739,ORDER STOCK
HOM-10010,550,380,2.3,20,2,366,DISCOUNT
APP-10013,169,337,2.4,20,2,744,ORDER STOCK
HOM-10014,7,14,3.3,20,2,762,DISCOUNT
CLO-10017,256,285,1.3,20,2,810,DISCOUNT
HOM-10018,43,354,3.1,20,2,168,DISCOUNT
APP-10021,467,28,2.4,20,2,212,DISCOUNT
ELE-10027,259,312,3.5,20,2,793,ORDER STOCK
ELE-10030,662,467,2.8,20,2,854,NO CHANGE
CLO-10031,455,225,3.9,20,2,5,DISCOUNT
GRO-10032,280,395,4.3,20,2,932,DISCOUNT
FUR-10033,243,193,2.1,20,2,702,DISCOUNT
FUR-10036,437,433,3.1,20,2,498,NO CHANGE
FUR-10037,253,71,3.4,20,2,350,NO CHANGE
CLO-10038,691,314,3.8,20,2,275,ORDER STOCK
FUR-10044,996,29,2.0,20,2,106,ORDER STOCK
HOM-10045,456,139,4.1,20,2,29,NO CHANGE
CLO-10046,802,359,3.1,20,2,331,ORDER STOCK
HOM-10049,318,406,2.1,20,2,516,NO CHANGE
FUR-10051,716,147,1.1,20,2,736,ORDER STOCK
GRO-10055,206,481,1.4,20,2,659,DISCOUNT
APP-10060,140,487,1.7,20,2,919,ORDER STOCK
CLO-10063,367,396,1.8,20,2,587,ORDER STOCK
APP-10064,144,263,4.7,20,2,820,ORDER STOCK
HOM-10065,687,260,1.6,20,2,339,DISCOUNT
HOM-10066,654,296,1.8,20,2,720,ORDER STOCK
APP-10070,539,329,1.8,20,2,955,DISCOUNT
CLO-10072,169,42,4.6,20,2,401,DISCOUNT
GRO-10073,114,41,2.5,20,2,866,DISCOUNT
APP-10075,760,11,3.9,20,2,635,NO CHANGE
HOM-10076,748,357,2.5,20,2,722,NO CHANGE
GRO-10078,571,405,4.9,20,2,258,ORDER STOCK
APP-10080,26,333,4.8,20,2,160,ORDER STOCK
ELE-10081,72,173,3.7,20,2,421,ORDER STOCK
SKI-10082,794,353,1.4,20,2,89,ORDER STOCK
COS-10086,151,474,1.3,20,2,604,ORDER STOCK
CLO-10089,310,53,1.1,20,2,426,ORDER STOCK
FUR-10090,430,461,2.0,20,2,577,ORDER STOCK
HOM-10091,123,276,2.9,20,2,161,ORDER STOCK
APP-10092,280,97,1.1,20,2,781,NO CHANGE
FUR-10093,30,186,1.7,20,2,741,ORDER STOCK
SKI-10098,143,314,2.9,20,2,901,ORDER STOCK
SKI-10099,839,295,4.8,20,2,231,ORDER STOCK
GRO-10100,191,278,4.3,20,2,199,NO CHANGE
GRO-10108,74,331,2.9,20,2,367,DISCOUNT
COS-10112,809,275,5.0,20,2,835,DISCOUNT
HOM-10114,339,420,3.1,20,2,221,ORDER STOCK
SKI-10116,814,155,3.7,20,2,112,NO CHANGE
COS-10119,754,381,4.6,20,2,726,DISCOUNT
HOM-10122,573,215,1.9,20,2,757,DISCOUNT
CLO-10124,610,187,3.8,20,2,309,ORDER STOCK
FUR-10125,244,416,4.4,20,2,965,NO CHANGE
CLO-10126,592,6,4.9,20,2,70,DISCOUNT
APP-10127,336,5,3.0,20,2,426,NO CHANGE
FUR-10128,928,256,3.9,20,2,496,NO CHANGE
FUR-10133,20,58,1.5,20,2,232,NO CHANGE
SKI-10135,753,138,4.9,20,2,82,NO CHANGE
ELE-10136,149,94,3.3,20,2,435,NO CHANGE
APP-10138,526,442,4.0,20,2,621,DISCOUNT
SKI-10139,375,342,4.0,20,2,666,DISCOUNT
COS-10147,273,85,4.4,20,2,24,NO CHANGE
SKI-10152,846,211,3.0,20,2,381,ORDER STOCK
COS-10153,515,480,1.9,20,2,259,DISCOUNT
APP-10154,288,240,4.7,20,2,686,DISCOUNT
ELE-10158,690,391,1.4,20,2,386,ORDER STOCK
APP-10160,161,150,1.7,20,2,723,DISCOUNT
FUR-10164,84,462,1.6,20,2,285,DISCOUNT
SKI-10167,693,154,3.4,20,2,127,DISCOUNT
APP-10172,684,417,3.8,20,2,870,DISCOUNT
APP-10173,543,244,4.0,20,2,951,NO CHANGE
CLO-10174,257,130,1.2,20,2,523,ORDER STOCK
COS-10176,221,363,1.8,20,2,597,ORDER STOCK
FUR-10179,79,45,1.2,20,2,847,NO CHANGE
COS-10184,101,43,1.3,20,2,272,ORDER STOCK
FUR-10187,79,166,5.0,20,2,96,DISCOUNT
HOM-10190,442,481,4.1,20,2,535,ORDER STOCK
SKI-10193,422,275,3.1,20,2,204,ORDER STOCK
APP-10199,257,193,4.0,20,2,746,ORDER STOCK
APP-10201,343,288,1.3,20,2,448,ORDER STOCK
COS-10203,423,315,3.3,20,2,147,ORDER STOCK
COS-10211,819,258,1.1,20,2,48,NO CHANGE
FUR-10215,460,48,3.5,20,2,279,DISCOUNT
CLO-10218,802,479,4.4,20,2,396,ORDER STOCK
APP-10222,856,9,3.4,20,2,969,ORDER STOCK
CLO-10227,615,402,4.1,20,2,86,NO CHANGE
CLO-10230,132,478,2.6,20,2,525,ORDER STOCK
SKI-10238,444,243,2.8,20,2,917,ORDER STOCK
ELE-10240,662,279,3.5,20,2,453,ORDER STOCK
FUR-10241,811,256,4.8,20,2,255,ORDER STOCK
APP-10242,929,369,4.1,20,2,217,NO CHANGE
GRO-10244,155,167,4.8,20,2,448,ORDER STOCK
COS-10246,709,163,2.5,20,2,657,ORDER STOCK
FUR-10251,830,186,3.0,20,2,72,ORDER STOCK
SKI-10253,454,297,1.5,20,2,16,ORDER STOCK
HOM-10254,601,286,4.6,20,2,898,NO CHANGE
APP-10255,509,137,2.9,20,2,139,DISCOUNT
COS-10258,687,245,3.4,20,2,545,NO CHANGE
FUR-10260,83,389,2.5,20,2,930,NO CHANGE
HOM-10261,94,183,3.3,20,2,976,DISCOUNT
FUR-10262,263,32,4.5,20,2,210,DISCOUNT
SKI-10263,754,218,2.7,20,2,383,ORDER STOCK
SKI-10264,895,289,4.6,20,2,158,DISCOUNT
GRO-10265,251,41,2.2,20,2,896,NO CHANGE
SKI-10269,706,42,1.0,20,2,596,ORDER STOCK
FUR-10272,596,422,3.3,20,2,536,ORDER STOCK
CLO-10277,578,203,3.1,20,2,535,ORDER STOCK
CLO-10278,629,380,3.7,20,2,925,NO CHANGE
ELE-10280,533,186,1.9,20,2,460,ORDER STOCK
HOM-10281,411,20,2.7,20,2,743,DISCOUNT
FUR-10282,85,197,1.5,20,2,79,ORDER STOCK
APP-10285,473,40,4.1,20,2,392,NO CHANGE
SKI-10286,115,391,1.8,20,2,472,DISCOUNT
HOM-10287,638,194,2.1,20,2,152,DISCOUNT
COS-10288,657,323,3.4,20,2,719,NO CHANGE
GRO-10290,373,488,3.0,20,2,669,NO CHANGE
APP-10300,30,366,3.5,20,2,499,ORDER STOCK
HOM-10308,245,407,3.7,20,2,221,DISCOUNT
GRO-10309,712,357,3.9,20,2,281,ORDER STOCK
FUR-10312,607,201,2.0,20,2,883,ORDER STOCK
ELE-10313,859,434,4.7,20,2,108,ORDER STOCK
SKI-10318,124,174,2.6,20,2,822,DISCOUNT
HOM-10321,818,50,3.1,20,2,454,DISCOUNT
GRO-10324,631,351,4.6,20,2,317,NO CHANGE
ELE-10325,141,288,2.5,20,2,636,DISCOUNT
HOM-10330,371,322,1.9,20,2,913,ORDER STOCK
HOM-10332,739,334,1.0,20,2,604,DISCOUNT
CLO-10334,814,337,1.5,20,2,176,NO CHANGE
HOM-10338,73,217,3.9,20,2,239,ORDER STOCK
HOM-10340,40,386,2.7,20,2,853,ORDER STOCK
COS-10343,265,400,3.9,20,2,964,NO CHANGE
ELE-10344,401,81,4.7,20,2,122,ORDER STOCK
GRO-10348,789,415,1.9,20,2,428,NO CHANGE
SKI-10352,506,455,1.1,20,2,288,ORDER STOCK
ELE-10354,831,195,1.1,20,2,57,DISCOUNT
SKI-10355,240,227,1.7,20,2,755,DISCOUNT
COS-10357,494,157,2.5,20,2,714,DISCOUNT
CLO-10360,406,302,2.2,20,2,44,NO CHANGE
HOM-10363,418,326,4.6,20,2,905,ORDER STOCK
HOM-10366,57,430,4.7,20,2,36,NO CHANGE
CLO-10369,222,108,3.9,20,2,218,ORDER STOCK
FUR-10370,408,145,1.6,20,2,690,NO CHANGE
FUR-10371,999,295,5.0,20,2,204,DISCOUNT
CLO-10372,159,217,2.8,20,2,599,DISCOUNT
CLO-10379,945,36,4.7,20,2,334,DISCOUNT
APP-10382,548,114,3.3,20,2,194,ORDER STOCK
FUR-10384,228,215,2.6,20,2,455,DISCOUNT
HOM-10386,833,6,2.2,20,2,769,NO CHANGE
ELE-10389,854,372,3.4,20,2,400,NO CHANGE
GRO-10390,950,102,1.5,20,2,118,ORDER STOCK
APP-10391,437,417,3.8,20,2,767,ORDER STOCK
GRO-10394,889,429,5.0,20,2,280,NO CHANGE
ELE-10398,881,71,3.1,20,2,322,DISCOUNT
FUR-10399,676,59,3.3,20,2,928,DISCOUNT
GRO-10400,508,105,4.8,20,2,702,ORDER STOCK
COS-10406,642,13,2.0,20,2,905,ORDER STOCK
SKI-10407,148,229,3.9,20,2,15,DISCOUNT
CLO-10408,614,247,3.6,20,2,840,ORDER STOCK
HOM-10411,219,97,1.2,20,2,45,DISCOUNT
FUR-10414,865,38,1.7,20,2,132,DISCOUNT
ELE-10415,202,472,2.8,20,2,816,ORDER STOCK
SKI-10418,821,36,3.7,20,2,686,NO CHANGE
COS-10422,79,110,2.8,20,2,898,NO CHANGE
FUR-10423,909,480,4.4,20,2,965,NO CHANGE
GRO-10424,748,336,1.2,20,2,217,ORDER STOCK
SKI-10425,651,426,1.9,20,2,248,NO CHANGE
COS-10428,452,487,2.4,20,2,521,DISCOUNT
HOM-10429,116,470,4.2,20,2,98,DISCOUNT
COS-10431,346,236,1.3,20,2,764,DISCOUNT
COS-10433,315,300,3.8,20,2,374,DISCOUNT
FUR-10435,283,50,1.3,20,2,882,ORDER STOCK
GRO-10437,423,186,4.2,20,2,259,NO CHANGE
CLO-10440,555,483,2.4,20,2,237,ORDER STOCK
SKI-10442,89,233,3.8,20,2,794,DISCOUNT
ELE-10445,939,346,3.8,20,2,532,ORDER STOCK
CLO-10446,238,303,2.9,20,2,423,ORDER STOCK
SKI-10447,271,171,4.2,20,2,878,DISCOUNT
FUR-10449,867,216,3.3,20,2,846,NO CHANGE
ELE-10453,937,455,4.7,20,2,429,DISCOUNT
SKI-10454,877,192,2.1,20,2,60,NO CHANGE
SKI-10455,852,328,1.4,20,2,451,DISCOUNT
COS-10456,8,411,2.9,20,2,496,DISCOUNT
GRO-10459,730,116,2.7,20,2,486,ORDER STOCK
APP-10461,247,427,3.0,20,2,474,ORDER STOCK
CLO-10464,101,255,1.9,20,2,811,NO CHANGE
ELE-10466,968,360,2.8,20,2,738,ORDER STOCK
COS-10471,523,134,2.1,20,2,574,NO CHANGE
FUR-10475,712,302,3.8,20,2,194,NO CHANGE
ELE-10476,522,134,1.3,20,2,103,DISCOUNT
SKI-10477,555,360,4.1,20,2,119,DISCOUNT
HOM-10478,876,302,1.9,20,2,823,NO CHANGE
COS-10481,709,418,1.4,20,2,98,NO CHANGE
APP-10485,749,472,4.6,20,2,283,ORDER STOCK
GRO-10491,65,266,4.4,20,2,588,DISCOUNT
GRO-10492,126,381,3.4,20,2,145,NO CHANGE
ELE-10497,322,258,2.3,20,2,44,NO CHANGE
SKI-10498,614,169,4.0,20,2,926,NO CHANGE
ELE-10500,435,400,1.5,20,2,919,DISCOUNT
FUR-10501,956,374,4.2,20,2,814,DISCOUNT
GRO-10502,427,54,2.7,20,2,297,DISCOUNT
SKI-10505,250,454,2.5,20,2,752,NO CHANGE
COS-10507,261,135,3.1,20,2,105,NO CHANGE
ELE-10509,944,255,1.2,20,2,418,DISCOUNT
GRO-10513,118,3,1.1,20,2,248,ORDER STOCK
APP-10521,654,258,3.8,20,2,969,ORDER STOCK
CLO-10523,521,286,1.9,20,2,942,ORDER STOCK
FUR-10528,388,363,4.5,20,2,134,ORDER STOCK
COS-10531,473,243,3.8,20,2,867,ORDER STOCK
APP-10534,5,335,4.4,20,2,328,NO CHANGE
ELE-10537,640,229,1.5,20,2,222,DISCOUNT
COS-10539,974,226,1.9,20,2,751,ORDER STOCK
APP-10540,3,336,2.2,20,2,64,DISCOUNT
HOM-10543,283,238,3.1,20,2,127,NO CHANGE
GRO-10545,948,455,1.3,20,2,895,DISCOUNT
SKI-10546,576,75,3.9,20,2,501,ORDER STOCK
HOM-10547,154,446,3.0,20,2,831,ORDER STOCK
COS-10552,854,227,1.3,20,2,611,ORDER STOCK
FUR-10553,108,87,1.8,20,2,523,ORDER STOCK
FUR-10558,887,85,2.7,20,2,349,DISCOUNT
SKI-10561,515,326,3.7,20,2,13,DISCOUNT
ELE-10563,837,229,4.4,20,2,262,DISCOUNT
GRO-10566,748,83,4.1,20,2,523,NO CHANGE
COS-10569,248,286,3.6,20,2,507,DISCOUNT
HOM-10572,210,68,2.2,20,2,686,ORDER STOCK
GRO-10576,32,294,2.7,20,2,848,DISCOUNT
GRO-10578,133,415,4.4,20,2,97,ORDER STOCK
SKI-10581,996,92,4.9,20,2,441,DISCOUNT
SKI-10582,817,137,4.5,20,2,218,NO CHANGE
CLO-10584,800,450,1.7,20,2,495,NO CHANGE
SKI-10587,106,384,3.5,20,2,826,ORDER STOCK
FUR-10588,714,106,2.6,20,2,902,ORDER STOCK
APP-10592,293,383,2.8,20,2,404,DISCOUNT
HOM-10593,882,22,1.2,20,2,877,DISCOUNT
HOM-10594,627,101,4.0,20,2,521,DISCOUNT
HOM-10596,300,422,1.3,20,2,108,ORDER STOCK
APP-10599,562,183,2.5,20,2,699,DISCOUNT
SKI-10601,287,454,2.4,20,2,879,DISCOUNT
APP-10602,671,332,3.4,20,2,787,NO CHANGE
CLO-10604,946,248,4.5,20,2,108,DISCOUNT
ELE-10605,818,306,4.9,20,2,521,NO CHANGE
GRO-10609,494,499,4.7,20,2,235,ORDER STOCK
GRO-10610,602,246,1.9,20,2,578,NO CHANGE
GRO-10611,513,183,3.2,20,2,12,ORDER STOCK
SKI-10613,192,39,1.6,20,2,68,ORDER STOCK
GRO-10614,642,121,1.5,20,2,356,NO CHANGE
FUR-10623,284,113,3.5,20,2,3,ORDER STOCK
CLO-10629,323,69,1.5,20,2,94,DISCOUNT
GRO-10630,9,181,1.6,20,2,644,ORDER STOCK
ELE-10631,815,278,5.0,20,2,683,DISCOUNT
CLO-10633,340,135,1.3,20,2,607,DISCOUNT
CLO-10637,202,349,3.0,20,2,860,DISCOUNT
ELE-10640,681,302,1.3,20,2,214,NO CHANGE
ELE-10645,666,155,2.8,20,2,787,DISCOUNT
CLO-10647,746,391,3.3,20,2,324,NO CHANGE
APP-10649,39,287,1.4,20,2,776,NO CHANGE
ELE-10650,284,435,2.6,20,2,915,NO CHANGE
ELE-10651,496,7,2.9,20,2,894,NO CHANGE
HOM-10654,909,402,2.7,20,2,221,ORDER STOCK
FUR-10657,670,34,3.0,20,2,529,DISCOUNT
APP-10658,950,369,3.0,20,2,948,ORDER STOCK
ELE-10661,195,485,1.2,20,2,86,NO CHANGE
CLO-10666,830,330,3.6,20,2,889,ORDER STOCK
APP-10669,959,67,1.7,20,2,838,DISCOUNT
SKI-10670,831,216,4.7,20,2,39,ORDER STOCK
APP-10671,540,345,5.0,20,2,916,DISCOUNT
ELE-10672,295,61,4.9,20,2,180,NO CHANGE
ELE-10676,552,345,3.8,20,2,704,ORDER STOCK
COS-10677,201,94,2.8,20,2,795,DISCOUNT
APP-10679,166,126,3.6,20,2,601,DISCOUNT
HOM-10689,332,239,4.6,20,2,308,DISCOUNT
FUR-10690,27,164,4.2,20,2,152,DISCOUNT
APP-10696,893,299,2.3,20,2,365,DISCOUNT
SKI-10698,289,134,1.9,20,2,215,DISCOUNT
GRO-10701,970,146,4.6,20,2,322,DISCOUNT
HOM-10709,671,168,4.3,20,2,668,DISCOUNT
CLO-10710,336,379,3.5,20,2,453,DISCOUNT
GRO-10714,230,44,2.0,20,2,980,DISCOUNT
COS-10715,759,399,1.8,20,2,38,DISCOUNT
ELE-10719,185,208,2.7,20,2,436,DISCOUNT
HOM-10722,567,127,3.2,20,2,112,DISCOUNT
APP-10724,383,412,4.8,20,2,486,NO CHANGE
FUR-10728,379,419,2.2,20,2,409,DISCOUNT
FUR-10731,806,59,4.2,20,2,689,NO CHANGE
COS-10733,329,93,1.8,20,2,821,DISCOUNT
FUR-10734,353,25,2.7,20,2,852,NO CHANGE
CLO-10735,863,303,1.0,20,2,628,DISCOUNT
SKI-10736,921,395,3.7,20,2,365,NO CHANGE
GRO-10742,543,337,1.9,20,2,728,ORDER STOCK
COS-10743,353,121,2.0,20,2,659,DISCOUNT
CLO-10744,965,389,4.5,20,2,282,ORDER STOCK
GRO-10747,414,384,1.3,20,2,960,DISCOUNT
APP-10748,806,315,5.0,20,2,599,ORDER STOCK
COS-10753,321,304,2.6,20,2,677,DISCOUNT
HOM-10756,555,490,1.9,20,2,912,DISCOUNT
SKI-10759,571,362,4.1,20,2,472,NO CHANGE
HOM-10762,935,364,1.7,20,2,854,ORDER STOCK
FUR-10765,740,412,3.2,20,2,822,ORDER STOCK
FUR-10766,85,252,3.6,20,2,717,NO CHANGE
COS-10773,998,440,3.3,20,2,569,DISCOUNT
SKI-10780,637,67,1.8,20,2,780,ORDER STOCK
GRO-10781,680,453,4.1,20,2,946,ORDER STOCK
APP-10782,697,357,3.0,20,2,620,NO CHANGE
ELE-10784,423,152,3.1,20,2,622,NO CHANGE
ELE-10792,725,376,1.1,20,2,28,ORDER STOCK
APP-10793,117,133,3.2,20,2,635,ORDER STOCK
GRO-10798,55,236,1.9,20,2,689,ORDER STOCK
COS-10799,932,86,3.8,20,2,588,DISCOUNT
HOM-10802,651,185,4.3,20,2,399,DISCOUNT
GRO-10803,316,118,1.6,20,2,922,NO CHANGE
FUR-10804,585,147,1.6,20,2,470,ORDER STOCK
GRO-10811,352,397,2.9,20,2,668,ORDER STOCK
GRO-10813,128,213,4.6,20,2,247,DISCOUNT
SKI-10815,865,417,1.4,20,2,129,ORDER STOCK
FUR-10818,391,70,3.9,20,2,462,NO CHANGE
FUR-10819,53,91,1.9,20,2,43,DISCOUNT
FUR-10821,188,440,3.6,20,2,508,NO CHANGE
ELE-10822,438,206,2.5,20,2,542,NO CHANGE
CLO-10823,588,465,2.1,20,2,728,NO CHANGE
GRO-10824,466,327,2.2,20,2,155,DISCOUNT
SKI-10825,103,130,4.9,20,2,202,NO CHANGE
GRO-10828,394,340,4.4,20,2,112,ORDER STOCK
ELE-10830,73,39,4.3,20,2,349,DISCOUNT
COS-10836,569,418,4.4,20,2,130,NO CHANGE
SKI-10837,908,213,2.5,20,2,391,NO CHANGE
APP-10839,39,79,3.7,20,2,789,DISCOUNT
FUR-10841,816,36,1.9,20,2,438,NO CHANGE
SKI-10843,156,424,2.5,20,2,752,ORDER STOCK
APP-10844,874,2,2.0,20,2,763,ORDER STOCK
APP-10850,617,340,1.6,20,2,324,ORDER STOCK
SKI-10851,562,427,2.8,20,2,668,DISCOUNT
SKI-10853,280,275,3.4,20,2,164,ORDER STOCK
ELE-10854,432,187,4.2,20,2,451,DISCOUNT
GRO-10855,218,62,4.8,20,2,998,ORDER STOCK
APP-10856,500,316,1.5,20,2,721,ORDER STOCK
ELE-10860,815,413,1.7,20,2,611,DISCOUNT
COS-10862,163,469,2.0,20,2,342,DISCOUNT
CLO-10864,210,398,3.4,20,2,868,DISCOUNT
CLO-10866,160,129,4.8,20,2,444,NO CHANGE
GRO-10870,468,243,1.2,20,2,54,DISCOUNT
ELE-10874,918,113,3.7,20,2,867,NO CHANGE
HOM-10875,226,229,4.8,20,2,367,ORDER STOCK
GRO-10877,804,362,1.2,20,2,482,NO CHANGE
